Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-05-06 22:02:36,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2022-05-06 22:02:36,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-05-06 22:02:59,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2022-05-06 22:03:00,Other,DRS DISABLED IN ZONE 2,,,,,,
2022-05-06 22:03:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2022-05-06 22:03:02,Other,TURN 16 INCIDENT INVOLVING CARS 18 (STR) AND 1 (VER) NOTED,,,,,,
2022-05-06 22:03:09,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2022-05-06 22:03:09,Other,DRS ENABLED IN ZONE 2,,,,,,
2022-05-06 22:04:07,Other,FIA STEWARDS: TURN 16 INCIDENT INVOLVING CARS 18 (STR) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION,,,,,,
2022-05-06 22:08:29,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 15,,,,,47,
2022-05-06 22:17:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2022-05-06 22:17:25,Flag,RED FLAG,,RED,Track,,,
2022-05-06 22:17:25,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2022-05-06 22:19:46,Other,SESSION WILL RESUME AT 18:21,,,,,,
2022-05-06 22:19:48,Flag,TRACK CLEAR,,CLEAR,Track,,,
2022-05-06 22:19:49,Drs,DRS ENABLED,ENABLED,,,,,
2022-05-06 22:21:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2022-05-06 22:22:40,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2022-05-06 22:22:41,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-06 22:22:44,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-05-06 22:22:44,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-06 22:23:04,CarEvent,CAR 11 (PER) SPUN AND CONTINUED AT TURN 12,,,,,11,
2022-05-06 22:28:46,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2022-05-06 22:28:59,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2022-05-06 22:29:01,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2022-05-06 22:29:02,Other,DRS DISABLED IN ZONE 1,,,,,,
2022-05-06 22:29:02,CarEvent,CAR 20 (MAG) SPUN AND CONTINUED AT TURN 7,,,,,20,
2022-05-06 22:29:05,Other,DRS ENABLED IN ZONE 1,,,,,,
2022-05-06 22:29:05,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2022-05-06 22:29:45,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 11,,,,,5,
2022-05-06 22:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2022-05-06 22:30:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB),,,,,,
